Spec_interaction,EF,BEF,ISA,CSA,ITA,CTA,Comm_assembly,Spec_coexistence,Comm_composition,Diversity,S_comp_change,Beta,Species_accumulation,Dist_decay,Div_comp_gradient,Relative_commoness,Beta_related,Comm_comparison,First_author,Year,Title,Journal,Volume,Pages,DOI
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Rabosky, Daniel L.",2015,Species Richness at Continental Scales Is Dominated by Ecological Limits,AMERICAN NATURALIST,185,572-583,10.1086/680850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abe, Jun",2015,Sperm Economy between Female Mating Frequency and Male Ejaculate,AMERICAN NATURALIST,185,406-416,10.1086/679586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miller, Eric L.",2015,Spore Germination Determines Yeast Inbreeding according to Fitness in,AMERICAN NATURALIST,185,291-301,10.1086/679347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paz-Garcia, David A.",2015,Switch between Morphospecies of Pocillopora Corals,AMERICAN NATURALIST,186,434-440,10.1086/682363
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lemmermeyer, Stefanie",2015,Testing the Plant Growth-Defense Hypothesis Belowground: Do,AMERICAN NATURALIST,186,264-271,10.1086/682005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clarke, Peter J.",2015,Testing the Shifting Persistence Niche Concept: Plant Resprouting along,AMERICAN NATURALIST,185,747-755,10.1086/681160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariette, Mylene M.",2015,The Adaptive Significance of Provisioning and Foraging Coordination,AMERICAN NATURALIST,185,270-280,10.1086/679441
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pontarp, Mikael",2015,The Biogeography of Adaptive Radiations and the Geographic Overlap of,AMERICAN NATURALIST,186,565-581,10.1086/683260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DeLong, John P.",2015,The Body Size Dependence of Trophic Cascades,AMERICAN NATURALIST,185,354-366,10.1086/679735
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Allen, Maximilian L.",2015,The Comparative Effects of Large Carnivores on the Acquisition of,AMERICAN NATURALIST,185,822-833,10.1086/681004
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Campbell, Heather",2015,"The Curious Case of the Camelthorn: Competition, Coexistence, and",AMERICAN NATURALIST,186,E172-E181,10.1086/683462
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Price, Trevor",2015,The Debate on Determinants of Species Richness,AMERICAN NATURALIST,185,571,10.1086/680858
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eakin, Libby",2015,The Effects of the Avoidance of Infectious Hosts on Infection Risk in an,AMERICAN NATURALIST,185,100-112,10.1086/678989
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urban, Mark C.",2015,The Evolution of Foraging Rate across Local and Geographic Gradients in,AMERICAN NATURALIST,186,E16-E32,10.1086/681716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mueller, Laurence D.",2015,The Evolution of Ovoviviparity in a Temporally Varying Environment,AMERICAN NATURALIST,186,708-715,10.1086/683661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leimar, Olof",2015,The Evolution of Transgenerational Integration of Information in,AMERICAN NATURALIST,185,E55-E69,10.1086/679575
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scheiner, Samuel M.",2015,The Genetics of Phenotypic Plasticity. XIV. Coevolution,AMERICAN NATURALIST,185,594-609,10.1086/680552
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eckhart, V. M.",2015,The geography of demography: long-term demographic studies and species,AMERICAN NATURALIST,186,161-162,10.1086/681945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Angela Romero-Haro, Ana",2015,The Level of an Intracellular Antioxidant during Development Determines,AMERICAN NATURALIST,185,390-405,10.1086/679613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Muir, Christopher D.",2015,The Limited Contribution of Reciprocal Gene Loss to Increased Speciation,AMERICAN NATURALIST,185,70-86,10.1086/679108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schultz, Ted R.",2015,The Most Relictual Fungus-Farming Ant Species Cultivates the Most,AMERICAN NATURALIST,185,693-703,10.1086/680501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Umbers, Kate D. L.",2015,The Mothematics of Female Pheromone Signaling: Strategies for Aging,AMERICAN NATURALIST,185,417-432,10.1086/679614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kalyuzhny, Michael",2015,"The niche versus neutrality: a dynamical analysis (vol 184, pg 439",AMERICAN NATURALIST,186,163-164,10.1086/681946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gounand, Isabelle",2015,"The paradox of enrichment in metaecosystems (vol 184, pg 752, 2014)",AMERICAN NATURALIST,186,160,10.1086/681944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blows, Mark W.",2015,The Phenome-Wide Distribution of Genetic Variance,AMERICAN NATURALIST,186,15-30,10.1086/681645
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Latta, Leigh C.",2015,The Phenotypic Effects of Spontaneous Mutations in Different,AMERICAN NATURALIST,185,243-252,10.1086/679501
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montovan, Kathryn J.",2015,The Puzzle of Partial Resource Use by a Parasitoid Wasp,AMERICAN NATURALIST,185,538-550,10.1086/680036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ralph, Peter L.",2015,The Role of Standing Variation in Geographic Convergent Adaptation,AMERICAN NATURALIST,186,S5-S23,10.1086/682948
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Pollock, Laura J.",2015,The Roles of Ecological and Evolutionary Processes in Plant Community,AMERICAN NATURALIST,185,784-796,10.1086/680983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Broquet, Thomas",2015,The Size Advantage Model of Sex Allocation in the Protandrous,AMERICAN NATURALIST,186,404-420,10.1086/682361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Penacchio, Olivier",2015,Three-Dimensional Camouflage: Exploiting Photons to Conceal Form,AMERICAN NATURALIST,186,553-563,10.1086/682570
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Duthie, A. Bradley",2015,Trade-Offs and Coexistence in Fluctuating Environments: Evidence for a,AMERICAN NATURALIST,186,151-158,10.1086/681621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camacho, Juan Pedro M.",2015,Transient Microgeographic Clines during B Chromosome Invasion,AMERICAN NATURALIST,186,675-681,10.1086/683172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schreiber, Sebastian J.",2015,Unifying Within- and Between-Generation Bet-Hedging Theories: An Ode to,AMERICAN NATURALIST,186,792-796,10.1086/683657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rautiala, Petri",2015,Unmatedness promotes the evolution of helping more in diplodiploids than,AMERICAN NATURALIST,186,159,10.1086/681943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schrader, Matthew",2015,Using Experimental Evolution to Study Adaptations for Life within the,AMERICAN NATURALIST,185,610-619,10.1086/680500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serrouya, Robert",2015,Using Predator-Prey Theory to Predict Outcomes of Broadscale Experiments,AMERICAN NATURALIST,185,665-679,10.1086/680510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole, Gemma L.",2015,Variable Environmental Effects on a Multicomponent Sexually Selected,AMERICAN NATURALIST,185,452-468,10.1086/680022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Huveneers, Charlie",2015,White Sharks Exploit the Sun during Predatory Approaches,AMERICAN NATURALIST,185,562-570,10.1086/680010
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Andrew J.",2015,Workforce Effects and the Evolution of Complex Sociality in Wild,AMERICAN NATURALIST,186,302-311,10.1086/682048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rajon, Etienne",2019,(In)exhaustible Suppliers for Evolution? Epistatic Selection Tunes the,AMERICAN NATURALIST,194,470-481,10.1086/704772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drury, Jonathan P.",2019,A General Explanation for the Persistence of Reproductive Interference,AMERICAN NATURALIST,194,268-275,10.1086/704102
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,"Soberon, Jorge",2019,A Grinnellian Niche Perspective on Species-Area Relationships,AMERICAN NATURALIST,194,760-775,10.1086/705898
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"Kinlock, Nicole L.",2019,A Meta-analysis of Plant Interaction Networks Reveals Competitive,AMERICAN NATURALIST,194,640-653,10.1086/705293
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"Etienne, Rampal S.",2019,A Minimal Model for the Latitudinal Diversity Gradient Suggests a,AMERICAN NATURALIST,194,E122-E133,10.1086/705243
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Willi, Yvonne",2019,A Practical Guide to the Study of Distribution Limits,AMERICAN NATURALIST,193,773-785,10.1086/703172
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,"Locey, Kenneth J.",2019,A Residence Time Theory for Biodiversity,AMERICAN NATURALIST,194,59-72,10.1086/703456
0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,"Shutt, Jack D.",2019,A Spatial Perspective on the Phenological Distribution of the Spring,AMERICAN NATURALIST,194,E109-E121,10.1086/705241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dalla Benetta, Elena",2019,Adaptive Differences in Circadian Clock Gene Expression Patterns and,AMERICAN NATURALIST,193,881-896,10.1086/703159
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vedder, Oscar",2019,Age-Specific Offspring Mortality Economically Tracks Food Abundance in a,AMERICAN NATURALIST,193,588-597,10.1086/702304
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Webb, Matthew H.",2019,An Empirical and Mechanistic Explanation of Abundance-Occupancy,AMERICAN NATURALIST,193,59-69,10.1086/700595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stoddard, Mary Caswell",2019,Animal Coloration Patterns: Linking Spatial Vision to Quantitative,AMERICAN NATURALIST,193,164-186,10.1086/701300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gilbert, Anthony L.",2019,Antagonistic Responses of Exposure to Sublethal Temperatures: Adaptive,AMERICAN NATURALIST,194,344-355,10.1086/704208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abdelaziz, Mohamed",2019,"Anther Rubbing, a New Mechanism That Actively Promotes Selfing in Plants",AMERICAN NATURALIST,193,140-147,10.1086/700875
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Zozaya, Stephen M.",2019,Are Pheromones Key to Unlocking Cryptic Lizard Diversity?,AMERICAN NATURALIST,194,168-182,10.1086/704059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zonana, David M.",2019,Assessing Behavioral Associations in a Hybrid Zone through Social,AMERICAN NATURALIST,193,852-865,10.1086/703158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yeh, D. Justin",2019,Assortative Mating by an Obliquely Transmitted Local Cultural Trait,AMERICAN NATURALIST,193,81-92,10.1086/700958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janicke, Tim",2019,Assortative Mating in Animals and Its Role for Speciation,AMERICAN NATURALIST,194,865-875,10.1086/705825
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,"Lu, Muyang",2019,Beta Diversity Patterns Derived from Island Biogeography Theory,AMERICAN NATURALIST,194,E52-E65,10.1086/704181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hsu, Bin-Yan",2019,Between- and Within-Individual Variation of Maternal Thyroid Hormone,AMERICAN NATURALIST,194,E96-E108,10.1086/704738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dellinger, Agnes S.",2019,Bimodal Pollination Systems in Andean Melastomataceae Involving Birds,AMERICAN NATURALIST,194,104-116,10.1086/703517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gouveia, Sidney F.",2019,Biophysical Modeling of Water Economy Can Explain Geographic Gradient of,AMERICAN NATURALIST,193,51-58,10.1086/700833
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Benning, John W.",2019,Biotic Interactions Contribute to the Geographic Range Limit of an,AMERICAN NATURALIST,193,786-797,10.1086/703187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leach, Alan G.",2019,Brood Size Affects Future Reproduction in a Long-Lived Bird with,AMERICAN NATURALIST,193,458-471,10.1086/701783
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Langendorf, Ryan E.",2019,Can Community Structure Causally Determine Dynamics of Constituent,AMERICAN NATURALIST,194,E66-E80,10.1086/704182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aalto, Emilius A.",2019,"Catastrophic Mortality, Allee Effects, and Marine Protected Areas",AMERICAN NATURALIST,193,391-408,10.1086/701781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Huey, Raymond B.",2019,"Climate Warming, Resource Availability, and the Metabolic Meltdown of",AMERICAN NATURALIST,194,E140-E150,10.1086/705679
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernandes, Lucas D.",2019,Coevolution Creates Complex Mosaics across Large Landscapes,AMERICAN NATURALIST,194,217-229,10.1086/704157
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Gallagher, Molly E.",2019,Combined Effects of Natural Enemies and Competition for Resources on a,AMERICAN NATURALIST,194,807-822,10.1086/705940
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bowers, E. Keith",2019,Condition-Dependent Begging Elicits Increased Parental Investment in a,AMERICAN NATURALIST,193,725-737,10.1086/702848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Loeffler-Henry, Karl",2019,Consistent Associations between Body Size and Hidden Contrasting Color,AMERICAN NATURALIST,194,28-37,10.1086/703535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cain, Kristal E.",2019,Conspicuous Plumage Does Not Increase Predation Risk: A Continent-Wide,AMERICAN NATURALIST,193,359-372,10.1086/701632
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camacho, Luis F.",2019,Decreasing Predator Density and Activity Explains Declining Predation of,AMERICAN NATURALIST,194,334-343,10.1086/704279
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backmann, Pia",2019,Delayed Chemical Defense: Timely Expulsion of Herbivores Can Reduce,AMERICAN NATURALIST,193,125-139,10.1086/700577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dolger, Julia",2019,Dense Dwarfs versus Gelatinous Giants: The Trade-Offs and Physiological,AMERICAN NATURALIST,194,E30-E40,10.1086/703656
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kwapich, Christina L.",2019,Destruction of Spiderwebs and Rescue of Ensnared Nestmates by a,AMERICAN NATURALIST,194,395-404,10.1086/704338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stuart, Yoel E.",2019,Divergent Uses of ``Parallel Evolution{''} during the History of The,AMERICAN NATURALIST,193,11-19,10.1086/700718
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"Wisnoski, Nathan I.",2019,Dormancy in Metacommunities,AMERICAN NATURALIST,194,135-151,10.1086/704168
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Pinto-Ledezma, Jesus N.",2019,"Drivers of Phylogenetic Assemblage Structure of the Furnariides, a",AMERICAN NATURALIST,193,897,10.1086/703185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smith, Alyssa Laney",2019,Early Sibling Conflict May Ultimately Benefit the Family,AMERICAN NATURALIST,194,482-487,10.1086/704773
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steiner, Christopher F.",2019,Eco-Evolutionary Dynamics in the Wild: Clonal Turnover and Stability in,AMERICAN NATURALIST,194,117-123,10.1086/703484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reznick, David N.",2019,Eco-Evolutionary Feedbacks Predict the Time Course of Rapid Life-History,AMERICAN NATURALIST,194,671-692,10.1086/705380
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Choua, Melinda",2019,Ecological and Evolutionary Consequences of Viral Plasticity,AMERICAN NATURALIST,193,346-358,10.1086/701668
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suzuki, Sayaki U.",2019,"Ecological and Evolutionary Stabilities of Biotrophism, Necrotrophism",AMERICAN NATURALIST,194,90-103,10.1086/703485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leimar, Olof",2019,Ecological Genetic Conflict: Genetic Architecture Can Shift the Balance,AMERICAN NATURALIST,193,70-80,10.1086/700719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Battey, C. J.",2019,Ecological Release of the Anna's Hummingbird during a Northern Range,AMERICAN NATURALIST,194,306-315,10.1086/704249
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sommers, Pacifica",2019,Effects of Predator Avoidance Behavior on the Coexistence of Competing,AMERICAN NATURALIST,193,E132-E148,10.1086/701780
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bogdziewicz, Michal",2019,Environmental Veto Synchronizes Mast Seeding in Four Contrasting Tree,AMERICAN NATURALIST,194,246-259,10.1086/704111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deforet, Maxime",2019,Evolution at the Edge of Expanding Populations,AMERICAN NATURALIST,194,291-305,10.1086/704594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ziadie, Michelle A.",2019,Evolution of Personal and Social Immunity in the Context of Parental,AMERICAN NATURALIST,193,296-308,10.1086/701122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ram, Yoav",2019,Evolution of Stress-Induced Mutagenesis in the Presence of Horizontal,AMERICAN NATURALIST,194,73-89,10.1086/703457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lehtonen, Jussi",2019,Evolution of the Two Sexes under Internal Fertilization and Alternative,AMERICAN NATURALIST,193,702-716,10.1086/702588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connallon, Tim",2019,Evolutionary Consequences of Sex-Specific Selection in Variable,AMERICAN NATURALIST,193,93-105,10.1086/700720
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Toivonen, Jaakko",2019,Evolutionary Hysteresis and Ratchets in the Evolution of Periodical,AMERICAN NATURALIST,194,38-46,10.1086/703563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goedert, Debora",2019,Experimental Evidence That Metamorphosis Alleviates Genomic Conflict,AMERICAN NATURALIST,194,356-366,10.1086/704183
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montagnes, David J. S.",2019,False Exclusion: A Case to Embed Predator Performance in Classical,AMERICAN NATURALIST,194,654-670,10.1086/705381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferrari, Manuela",2019,Fitness Consequences of Female Alternative Reproductive Tactics in House,AMERICAN NATURALIST,193,106-124,10.1086/700567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaw, Ruth G.",2019,From the Past to the Future: Considering the Value and Limits of,AMERICAN NATURALIST,193,1-10,10.1086/700565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Giaimo, Stefano",2019,Generation Time Measures the Trade-Off between Survival and Reproduction,AMERICAN NATURALIST,194,285-290,10.1086/704155
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,"Fan, Haiying",2019,Genetic Diversity-Area Relationships across Bird Species,AMERICAN NATURALIST,194,736-740,10.1086/705346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Siero, Eric",2019,Grazing Away the Resilience of Patterned Ecosystems,AMERICAN NATURALIST,193,472-480,10.1086/701669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tittes, Silas B.",2019,"Grow Where You Thrive, or Where Only You Can Survive? An Analysis of",AMERICAN NATURALIST,193,530-544,10.1086/701827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Barve, Sahas",2019,Habitat Saturation Results in Joint-Nesting Female Coalitions in a,AMERICAN NATURALIST,193,830-840,10.1086/703188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burress, Edward D.",2019,Head Shape Modulates Diversification of a Classic Cichlid Pharyngeal Jaw,AMERICAN NATURALIST,194,693-706,10.1086/705392
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brodie, Jedediah F.",2019,Heterogeneous Matrix Habitat Drives Species Occurrences in Complex,AMERICAN NATURALIST,193,748-754,10.1086/702589
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Perry, Anna C.",2019,Hidden Markov Models Reveal Tactical Adjustment of Temporally Clustered,AMERICAN NATURALIST,194,1-16,10.1086/703518
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Callan, Lea M.",2019,Higher Nest Predation Favors Rapid Fledging at the Cost of Plumage,AMERICAN NATURALIST,193,717-724,10.1086/702856
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hanley, Daniel",2019,Host Responses to Foreign Eggs across the Avian Visual Color Space,AMERICAN NATURALIST,194,17-27,10.1086/703534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abrams, Peter A.",2019,How Does the Evolution of Universal Ecological Traits Affect Population,AMERICAN NATURALIST,193,814-829,10.1086/703155
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Parain, Elodie C.",2019,Increased Temperature Disrupts the Biodiversity-Ecosystem Functioning,AMERICAN NATURALIST,193,227-239,10.1086/701432
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Start, Denon",2019,Indirect Interactions Shape Selection in a Multispecies Food Web,AMERICAN NATURALIST,193,321-330,10.1086/701785
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Start, Denon",2019,Individual and Population Differences Shape Species Interactions and,AMERICAN NATURALIST,194,183-193,10.1086/704060
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strickland, Kasha",2019,Individual Variation in the Social Plasticity of Water Dragons,AMERICAN NATURALIST,194,194-206,10.1086/704089
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camerlenghi, Ettore",2019,Information about Predators Varies across an Amazonian Rain Forest as a,AMERICAN NATURALIST,194,E134-E139,10.1086/705242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Simpson, Richard K.",2019,"Interspecific Covariation in Courtship Displays, Iridescent Plumage",AMERICAN NATURALIST,194,441-454,10.1086/704774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin, Matthew W.",2019,Intraspecific Variation in Worker Body Size Makes North American Bumble,AMERICAN NATURALIST,194,381-394,10.1086/704280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kooyers, Nicholas J.",2019,Lagging Adaptation to Climate Supersedes Local Adaptation to Herbivory,AMERICAN NATURALIST,194,541-557,10.1086/702312
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,"DeLong, John P.",2019,Larger Area Facilitates Richness-Function Effects in Experimental,AMERICAN NATURALIST,193,738-747,10.1086/702705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Womack, Molly C.",2019,Larger Genomes Linked to Slower Development and Loss of Late-Developing,AMERICAN NATURALIST,194,854-864,10.1086/705897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McLean, Emily M.",2019,Lifetime Fitness in Wild Female Baboons: Trade-Offs and Individual,AMERICAN NATURALIST,194,745-759,10.1086/705810
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lackey, Alycia C. R.",2019,"Lifetime Fitness, Sex-Specific Life History, and the Maintenance of a",AMERICAN NATURALIST,194,230-245,10.1086/704156
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"McPeek, Mark A.",2019,Limiting Similarity? The Ecological Dynamics of Natural Selection among,AMERICAN NATURALIST,193,E92-E115,10.1086/701629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Willink, Beatriz",2019,Macroevolutionary Origin and Adaptive Function of a Polymorphic Female,AMERICAN NATURALIST,194,707-724,10.1086/705294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitousek, Maren N.",2019,Macroevolutionary Patterning in Glucocorticoids Suggests Different,AMERICAN NATURALIST,193,866-880,10.1086/703112
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urban, Mark C.",2019,Maladapted Prey Subsidize Predators and Facilitate Range Expansion{*},AMERICAN NATURALIST,194,590-612,10.1086/704780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cotto, Olivier",2019,Maladaptive Shifts in Life History in a Changing Environment{*},AMERICAN NATURALIST,194,558-573,10.1086/702716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yang, Yusan",2019,Mate Choice versus Mate Preference: Inferences about Color-Assortative,AMERICAN NATURALIST,193,598-607,10.1086/702249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lundstrom, Niklas L. P.",2019,Meeting Yield and Conservation Objectives by Harvesting Both Juveniles,AMERICAN NATURALIST,193,373-390,10.1086/701631
